Date,Close,EMA_50,EMA_100,EMA_200
2022-09-12,14.487593650817873,,,
2022-09-13,13.115242004394531,,,
2022-09-14,13.112247467041016,,,
2022-09-15,12.91348361968994,,,
2022-09-16,13.182162284851074,,,
2022-09-17,13.182162284851074,,,
2022-09-18,13.182162284851074,,,
2022-09-19,13.36594295501709,,,
2022-09-20,13.16018772125244,,,
2022-09-21,13.245086669921877,,,
2022-09-22,12.545926094055176,,,
2022-09-23,12.500980377197266,,,
2022-09-24,12.500980377197266,,,
2022-09-25,12.500980377197266,,,
2022-09-26,12.21332550048828,,,
2022-09-27,12.398106575012209,,,
2022-09-28,12.72071647644043,,,
2022-09-29,12.20533561706543,,,
2022-09-30,12.124432563781738,,,
2022-10-01,12.124432563781738,,,
2022-10-02,12.124432563781738,,,
2022-10-03,12.496986389160156,,,
2022-10-04,13.151199340820312,,,
2022-10-05,13.19314956665039,,,
2022-10-06,13.11424446105957,,,
2022-10-07,12.06151008605957,,,
2022-10-08,12.06151008605957,,,
2022-10-09,12.06151008605957,,,
2022-10-10,11.655996322631836,,,
2022-10-11,11.572097778320312,,,
2022-10-12,11.486199378967283,,,
2022-10-13,11.945648193359377,,,
2022-10-14,11.213528633117676,,,
2022-10-15,11.213528633117676,,,
2022-10-16,11.213528633117676,,,
2022-10-17,11.873733520507812,,,
2022-10-18,11.95263957977295,,,
2022-10-19,12.036538124084473,,,
2022-10-20,12.179368019104004,,,
2022-10-21,12.45103931427002,,,
2022-10-22,12.45103931427002,,,
2022-10-23,12.45103931427002,,,
2022-10-24,12.583882331848145,,,
2022-10-25,13.245086669921877,,,
2022-10-26,12.88052463531494,,,
2022-10-27,13.16018772125244,,,
2022-10-28,13.817400932312012,,,
2022-10-29,13.817400932312012,,,
2022-10-30,13.817400932312012,,,
2022-10-31,13.480804443359377,12.590892868041992,,
2022-11-01,13.526750564575195,12.627593169866824,,
2022-11-02,13.203136444091797,12.650163494346234,,
2022-11-03,13.404892921447754,12.679760726781588,,
2022-11-04,14.139013290405272,12.736986317511928,,
2022-11-05,14.139013290405272,12.791967767429314,,
2022-11-06,14.139013290405272,12.844793082055823,,
2022-11-07,14.28383731842041,12.901226189364237,,
2022-11-08,14.584479331970217,12.967236116525257,,
2022-11-09,13.75946807861328,12.99830403660714,,
2022-11-10,15.731101036071776,13.105472546390066,,
2022-11-11,16.307405471801758,13.231038543465035,,
2022-11-12,16.307405471801758,13.351680383791965,,
2022-11-13,16.307405471801758,13.467591171557055,,
2022-11-14,16.275449752807617,13.577703272782568,,
2022-11-15,16.64600372314453,13.6980287806399,,
2022-11-16,15.890908241271973,13.784024053605863,,
2022-11-17,15.65818691253662,13.85752063630903,,
2022-11-18,15.390510559082031,13.917637888182481,,
2022-11-19,15.390510559082031,13.975397600766778,,
2022-11-20,15.390510559082031,14.030892226583061,,
2022-11-21,15.29862117767334,14.080607087410131,,
2022-11-22,16.018754959106445,14.156612886300183,,
2022-11-23,16.499177932739258,14.24847818223897,,
2022-11-24,16.499177932739258,14.336740917552707,,
2022-11-25,16.250478744506836,14.411789459786203,,
2022-11-26,16.250478744506836,14.48389492193211,,
2022-11-27,16.250478744506836,14.553172718895825,,
2022-11-28,15.808008193969728,14.602381953212449,,
2022-11-29,15.620233535766602,14.642297701547905,,
2022-11-30,16.907014846801758,14.731110138616684,,
2022-12-01,17.118816375732422,14.824745677327105,,
2022-12-02,16.860057830810547,14.904561840208808,,
2022-12-03,16.860057830810547,14.981247957487309,,
2022-12-04,16.860057830810547,15.054926776049005,,
2022-12-05,16.59431266784668,15.115294850237149,,
2022-12-06,15.971901893615724,15.148887283310819,,
2022-12-07,16.10477638244629,15.186373130335738,,
2022-12-08,17.15278434753418,15.26348729571607,,
2022-12-09,16.984941482543945,15.330995303042654,,
2022-12-10,16.984941482543945,15.3958559375329,,
2022-12-11,16.984941482543945,15.458173017729411,,
2022-12-12,17.51844024658203,15.538967811017748,,
2022-12-13,18.054933547973636,15.637633134035626,,
2022-12-14,17.65730857849121,15.716836092641728,,
2022-12-15,16.93598747253418,15.764645950676726,,
2022-12-16,16.555349349975586,15.795653927119819,,
2022-12-17,16.555349349975586,15.825445904486712,,
2022-12-18,16.555349349975586,15.854069569015687,,
2022-12-19,16.238645553588867,15.86915098017542,,
2022-12-20,16.069808959960938,15.877019920559166,14.280408325195312,
2022-12-21,16.485416412353516,15.900878606511885,14.324071851673692,
2022-12-22,15.32451343536377,15.878276050780586,14.343882576103198,
2022-12-23,15.191638946533203,15.851349105515983,14.360669830963198,
2022-12-24,15.191638946533203,15.825478118889206,14.377124664934883,
2022-12-25,15.191638946533203,15.8006216807576,14.393253660610096,
2022-12-26,15.191638946533203,15.776740004905662,14.409063270232336,
2022-12-27,14.107664108276367,15.7112860481751,14.403094969995584,
2022-12-28,14.022744178771973,15.645068719963213,14.395563271159473,
2022-12-29,14.58920669555664,15.603662366064915,14.399397794414861,
2022-12-30,14.600196838378906,15.564310776743895,14.40337401310722,
2022-12-31,14.600196838378906,15.526502387004092,14.407271494795769,
2023-01-01,14.600196838378906,15.49017667921487,14.411091798629098,
2023-01-02,14.600196838378906,15.455275508986007,14.41483645288157,
2023-01-03,14.30147933959961,15.410028600382619,14.412591757569055,
2023-01-04,14.73507022857666,15.383559644625523,14.418977469866237,
2023-01-05,14.2515287399292,15.339166275813902,14.41566165343184,
2023-01-06,14.844965934753418,15.319785870282118,14.424162728309495,
2023-01-07,14.844965934753418,15.301165480653541,14.432495465070762,
2023-01-08,14.844965934753418,15.283275302382949,14.440663197143685,
2023-01-09,15.613241195678713,15.296215141335724,14.463882563451309,
2023-01-10,15.893975257873535,15.319656714533284,14.49220123066759,
2023-01-11,15.98588752746582,15.345783413079658,14.521779177138841,
2023-01-12,16.495405197143555,15.390866620297851,14.56086088050527,
2023-01-13,16.883039474487305,15.449383202815085,14.606844615039568,
2023-01-14,16.883039474487305,15.505605017390465,14.651917780573187,
2023-01-15,16.883039474487305,15.559622054923674,14.696098408175446,
2023-01-16,16.883039474487305,15.611520777259502,14.73940417186479,
2023-01-17,17.685285568237305,15.692844886709612,14.797738456941472,
2023-01-18,17.3605899810791,15.758246655116258,14.84848799207291,
2023-01-19,16.749164581298828,15.797106181633222,14.886125152255602,
2023-01-20,17.82215118408203,15.876519711141018,14.944264281598699,
2023-01-21,17.82215118408203,15.952818984589685,15.001252141053815,
2023-01-22,17.82215118408203,16.026126129667816,15.057111528044473,
2023-01-23,19.17487525939941,16.149606487696506,15.138651403912888,
2023-01-24,19.246801376342773,16.271065110780672,15.22000090831744,
2023-01-25,19.30475234985352,16.390033237803138,15.30088707547657,
2023-01-26,19.78329467773437,16.523102313878873,15.389647622055932,
2023-01-27,20.345762252807617,16.673010546778038,15.487788505833194,
2023-01-28,20.345762252807617,16.817040025445863,15.583986005773282,
2023-01-29,20.345762252807617,16.95542128926397,15.678278604724456,
2023-01-30,19.143903732299805,17.041244130167335,15.746904844874463,
2023-01-31,19.5185489654541,17.138393339394266,15.821590867064158,
2023-02-01,20.923219680786133,17.28681790180179,15.922613219811128,
2023-02-02,21.68849372863769,17.459432640109082,16.03678907147106,
2023-02-03,21.08007049560547,17.601418438363844,16.13665603036481,
2023-02-04,21.08007049560547,17.73783616609881,16.23454542571611,
2023-02-05,21.08007049560547,17.86890417902064,16.33049641719907,
2023-02-06,21.0690860748291,17.99440150826803,16.424329875766,
2023-02-07,22.15205764770508,18.157446847069483,16.537750227685585,
2023-02-08,22.18402671813965,18.315351940052626,16.649557682942103,
2023-02-09,22.315902709960938,18.4722362839706,16.761762534962276,
2023-02-10,21.24491500854492,18.580968782973514,16.850537831468863,
2023-02-11,21.24491500854492,18.685437262407685,16.93755520131195,
2023-02-12,21.24491500854492,18.78580893872679,17.022849454920525,
2023-02-13,21.76741981506348,18.90273485544588,17.116801343240187,
2023-02-14,22.949302673339844,19.061423789480937,17.232296419083745,
2023-02-15,22.742504119873047,19.205779880868864,17.34140944286175,
2023-02-16,21.98121833801269,19.314620604678424,17.433286846726126,
2023-02-17,21.36780166625977,19.395137509054162,17.51119803127135,
2023-02-18,21.36780166625977,19.47249688776811,17.587566420083,
2023-02-19,21.36780166625977,19.546822565356017,17.66242256357165,
2023-02-20,21.36780166625977,19.618233510489496,17.735796407189234,
2023-02-21,20.63549041748047,19.65812593821463,17.793216090561337,
2023-02-22,20.734397888183597,19.70033268135067,17.85145731427663,
2023-02-23,23.641645431518555,19.85489396567098,17.966114504717062,
2023-02-24,23.26400756835937,19.98858469518817,18.071023278254533,
2023-02-25,23.26400756835937,20.117032650998805,18.173854650335816,
2023-02-26,23.26400756835937,20.240443432071768,18.27464975762341,
2023-02-27,23.478803634643555,20.36743794981968,18.377702309643613,
2023-02-28,23.19407081604004,20.478286297514597,18.473075943433642,
2023-03-01,22.67656517028809,20.564493312133166,18.556313353866404,
2023-03-02,23.29197883605957,20.67145352875773,18.650088907969238,
2023-03-03,23.867435455322266,20.79678615332889,18.75340270098613,
2023-03-04,23.867435455322266,20.917203773014904,18.854670676319518,
2023-03-05,23.867435455322266,21.03289913310539,18.95393334521066,
2023-03-06,23.531753540039062,21.130893423573376,19.04458325005875,
2023-03-07,23.26995849609375,21.214778328378095,19.12825404700994,
2023-03-08,24.16226577758789,21.330366071484363,19.227937447615442,
2023-03-09,23.417844772338867,21.412227981321795,19.310905909491154,
2023-03-10,22.947208404541016,21.472423292036275,19.382911899492143,
2023-03-11,22.947208404541016,21.53025800233058,19.453492028304993,
2023-03-12,22.947208404541016,21.585824684770206,19.522674530804714,
2023-03-13,22.948204040527344,21.639251326172445,19.590506798323975,
2023-03-14,24.04435539245605,21.733569132693372,19.678701819989957,
2023-03-15,24.209228515625,21.830653814376966,19.768415219903524,
2023-03-16,25.521211624145508,21.97538157162279,19.88233198038356,
2023-03-17,25.70506858825684,22.121643807569225,19.997633695390952,
2023-03-18,25.70506858825684,22.262170269556975,20.11065220812097,
2023-03-19,25.70506858825684,22.397185889898147,20.2214327304999,
2023-03-20,25.87993431091309,22.533764259349713,20.333482266745705,
2023-03-21,26.17870330810547,22.67670304557543,20.44922921805976,
2023-03-22,26.447492599487305,22.824577145728835,20.568006710761296,
2023-03-23,27.16993522644043,22.994983344972425,20.698737968497515,
2023-03-24,26.75825500488281,23.142562625753225,20.81872840486158,
2023-03-25,26.75825500488281,23.284354483758307,20.936342792980813,
2023-03-26,26.75825500488281,23.42058587674358,21.051628183315508,
2023-03-27,26.510448455810547,23.541756958275617,21.159723634256004,
2023-03-28,26.38953971862793,23.65343471358355,21.263284348798024,
2023-03-29,26.96309280395508,23.783225226931453,21.37615184295955,
2023-03-30,27.361785888671875,23.923560939156566,21.49467924980534,17.42528173446655
2023-03-31,27.75547981262207,24.073832267527763,21.61865549857399,17.528069775045214
2023-04-01,27.75547981262207,24.2182106026295,21.740176772119497,17.629835049050953
2023-04-02,27.75547981262207,24.356927042237054,21.859291683812618,17.73058773326559
2023-04-03,27.943336486816406,24.497570549867618,21.979767818525563,17.832207123848185
2023-04-04,27.43172836303711,24.612635562148775,22.087727433268366,17.92772474811872
2023-04-05,26.86017417907715,24.700774331440083,22.182231329224976,18.016604841959104
2023-04-06,27.01605224609375,24.791569543779442,22.277950555301587,18.106151582298754
2023-04-07,27.01605224609375,24.878804159556474,22.37177435115886,18.194807310296714
2023-04-08,27.01605224609375,24.962617810008915,22.46374025006846,18.28258089174743
2023-04-09,27.01605224609375,25.043144650639693,22.553885042068963,18.369481104228488
2023-04-10,27.557636260986328,25.141752164770935,22.65296922462178,18.460905533648965
2023-04-11,27.14794921875,25.220426559044625,22.741978729456005,18.547343779271863
2023-04-12,26.47447395324707,25.269604888229036,22.815889525966718,18.626220696425843
2023-04-13,26.442495346069336,25.31560059245807,22.887703502602413,18.703994573536725
2023-04-14,26.737266540527344,25.371352198264706,22.96393247365043,18.78392762793464
2023-04-15,26.737266540527344,25.42491746658873,23.03865196012324,18.863065328557454
2023-04-16,26.737266540527344,25.47638213615495,23.111891852804508,18.941415589373076
2023-04-17,26.9810791015625,25.53538986028858,23.188509422086845,19.02141224123566
2023-04-18,27.645566940307617,25.618141902642265,23.27676798680409,19.10722472580354
2023-04-19,27.909358978271484,25.707993552666938,23.368502461882652,19.194808151201233
2023-04-20,27.0830020904541,25.761915456109573,23.442056909973175,19.273297643134097
2023-04-21,27.09798812866211,25.81431046287634,23.514451587570974,19.351155259905518
2023-04-22,27.09798812866211,25.864650763495387,23.585412707196543,19.4282381740225
2023-04-23,27.09798812866211,25.913016934678396,23.654968656136454,19.504554093969162
2023-04-24,27.02104759216309,25.956469117324854,23.721623684572624,19.579345074050693
2023-04-25,26.220666885375977,25.966829814111172,23.77110968854893,19.645427878143483
2023-04-26,26.93511390686035,26.00480173931702,23.833763237426382,19.71796206748395
2023-04-27,27.204910278320312,26.051864819277935,23.900518624374776,19.7924590646067
2023-04-28,27.727500915527344,26.117576038738697,23.976300451922352,19.87141470491437
2023-04-29,27.727500915527344,26.18071034763237,24.05058164922146,19.949584716960267
2023-04-30,27.727500915527344,26.24136880127531,24.123391931722566,20.026976917941035
2023-05-01,28.88759994506836,26.345142571620137,24.217732684462085,20.115142321196032
2023-05-02,28.188146591186523,26.417417239054114,24.296354742020984,20.195470721892455
2023-05-03,27.78046226501465,26.470869985170214,24.365346970199077,20.270943274560338
2023-05-04,27.540645599365234,26.51282197004061,24.428224170776623,20.34327862107581
2023-05-05,28.657777786254883,26.596937884401953,24.511977707716788,20.426009956052717
2023-05-06,28.657777786254883,26.67775513545501,24.59407275877695,20.507918093666667
2023-05-07,28.657777786254883,26.7554030825452,24.67454216526166,20.5890112249362
2023-05-08,29.1284122467041,26.848462265453392,24.762737612418935,20.673980389331902
2023-05-09,28.548864364624023,26.915144700714986,24.837710419393293,20.752337443812422
2023-05-10,28.862621307373047,26.991516332348635,24.917411625095863,20.833036785738397
2023-05-11,28.555856704711918,27.052863013617785,24.989460042514,20.909880765031666
2023-05-12,28.318044662475582,27.10247798023966,25.055372609245914,20.983593838638072
2023-05-13,28.318044662475582,27.15014726189597,25.1199799766366,21.05657344882551
2023-05-14,28.318044662475582,27.195947159957917,25.18330799021757,21.12882689373745
2023-05-15,28.930564880371094,27.263971384287846,25.257511096953284,21.2064561274353
2023-05-16,29.19036674499512,27.339516300394013,25.33538942661748,21.285898024127437
2023-05-17,30.154617309570312,27.449912418400928,25.430819681725456,21.37414398716667
2023-05-18,31.653453826904297,27.61475717951871,25.55404015984781,21.476425677114307
2023-05-19,31.239776611328125,27.756914804295548,25.666629000471183,21.573573447603998
2023-05-20,31.239776611328125,27.89349762025761,25.776988359102013,21.669754573611204
2023-05-21,31.239776611328125,28.024724247358414,25.88516238389857,21.764978673488983
2023-05-22,31.1518497467041,28.147356619881773,25.989453222766006,21.85838037571003
2023-05-23,30.66422271728516,28.246057251152493,26.08202291572678,21.946000697516748
2023-05-24,30.514339447021484,28.335009494127746,26.169791559910834,22.03125779950187
2023-05-25,37.9505729675293,28.712090414653296,26.403074360061694,22.18965894545239
2023-05-26,38.91582489013672,29.112236864672255,26.650851598281,22.356088457339798
2023-05-27,38.91582489013672,29.49669129704341,26.89372235653557,22.520861954183548
2023-05-28,38.91582489013672,29.86606908500785,27.1317837928445,22.68399591374527
2023-05-29,38.91582489013672,30.22096146952271,27.365131141305735,22.845506649828767
2023-05-30,40.07991790771485,30.60758721219691,27.616909097076213,23.01699332901171
2023-05-31,37.8046875,30.889826439169582,27.818647283272725,23.164134564543932
2023-06-01,39.73918914794922,31.23686027088643,28.054697617226715,23.32906048079672
2023-06-02,39.296531677246094,31.55292581623387,28.277308192672642,23.48794079120915
2023-06-03,39.296531677246094,31.85659663431278,28.49551063791172,23.645240203010513
2023-06-04,39.296531677246094,32.148358792859185,28.709392242651017,23.800974446535246
2023-06-05,39.14065170288086,32.422566357958075,28.915951835922893,23.953608051076
2023-06-06,38.62405776977539,32.66576209959797,29.108191557385318,24.09958267514266
2023-06-07,37.44983673095703,32.853372869455185,29.273372649931293,24.232421023956732
2023-06-08,38.48414611816406,33.074187506659456,29.455764203757685,24.37422923384934
2023-06-09,38.74396896362305,33.29653187752077,29.639689050487693,24.517211718722713
2023-06-10,38.74396896362305,33.51015686128949,29.819971821044827,24.65877149230381
2023-06-11,38.74396896362305,33.715404394714334,29.996684635749347,24.7989227109239
2023-06-12,39.45549774169922,33.940506094596095,30.183987865570135,24.9447592783943
2023-06-13,40.99446105957031,34.217131779497045,30.39805664168895,25.104457803580132
2023-06-14,42.96813583374024,34.56030840907521,30.64696910093749,25.28220584368123
2023-06-15,42.62437057495117,34.87654614107035,30.884145367749642,25.45476469672869
2023-06-16,42.66333770751953,35.18191051622522,31.11739670121043,25.625994278925614
2023-06-17,42.66333770751953,35.47529981784461,31.34602919638487,25.795520084185256
2023-06-18,42.66333770751953,35.757183656655386,31.57013431541724,25.963359065511966
2023-06-19,42.66333770751953,36.02801322727751,31.789801709320255,26.129528007223485
2023-06-20,43.778587341308594,36.33195731018069,32.02720340500319,26.305140537910898
2023-06-21,43.0161018371582,36.59408062496412,32.24480535415478,26.471418759793956
2023-06-22,42.9961166381836,36.84514086077665,32.457702607303865,26.635843614305294
2023-06-23,42.1806640625,37.0543770647658,32.650236497505766,26.79051844463559
2023-06-24,42.1806640625,37.25540792742205,32.83895783542644,26.943654221927773
2023-06-25,42.1806640625,37.44855522683687,33.02394211715067,27.09526626014242
2023-06-26,40.6047248840332,37.57232658594261,33.174056627385966,27.22968873401198
2023-06-27,41.84788131713867,37.739995398930695,33.34581553213354,27.375143386580405
2023-06-28,41.08939743041992,37.871344498204785,33.499153787545154,27.511603625822588
2023-06-29,40.79459381103516,37.98598172615892,33.64361794642615,27.643772682391866
2023-06-30,42.27359771728516,38.154123529732495,33.81450863495801,27.789343080749013
2023-07-01,42.27359771728516,38.3156715370875,33.98201534945954,27.933465017430965
2023-07-02,42.27359771728516,38.470884328467804,34.14620509931747,28.076152904991705
2023-07-03,42.384521484375,38.624360295366124,34.3093400772394,28.218524731652234
2023-07-04,42.384521484375,38.771817596895886,34.46924465955892,28.359479923221613
2023-07-05,42.28859329223633,38.90973036926218,34.62408324634461,28.498078066196886
2023-07-06,42.0747299194336,39.03384799868066,34.77162080422756,28.633169129413172
2023-07-07,42.47446060180664,39.16877398311698,34.92415228536774,28.77089342267082
2023-07-08,42.47446060180664,39.29840875247736,35.073663341138804,28.907247324950777
2023-07-09,42.47446060180664,39.42295980539223,35.22021378194411,29.04224447198417
2023-07-10,42.15167999267578,39.529968440187666,35.35747053859226,29.172686616468663
2023-07-11,42.37653350830078,39.64159844285877,35.49646188452708,29.30406817758142
2023-07-12,43.87252426147461,39.80751710241233,35.66232450585277,29.449027939610207
2023-07-13,45.94613265991211,40.04824712427507,35.865964271279694,29.613178235334605
2023-07-14,45.4384765625,40.259628670872125,36.05551897011574,29.770643890331275
2023-07-15,45.4384765625,40.46272074505361,36.241320110558995,29.92654272289017
2023-07-16,45.4384765625,40.65784842416915,36.42344202049842,30.080890323284297
2023-07-17,46.429813385009766,40.88419999126094,36.62158798811251,30.243566174644748
2023-07-18,47.46210861206055,41.14215719207661,36.83625176284416,30.414894955116548
2023-07-19,47.04539489746094,41.37365670993482,37.038413013034585,30.58037256648316
2023-07-20,45.489444732666016,41.53506016180663,37.20576017579956,30.7287215432611
2023-07-21,44.27924728393555,41.64267534306659,37.34582922744582,30.863552645158357
2023-07-22,44.27924728393555,41.74607032113988,37.483124634505025,30.99704214405166
2023-07-23,44.27924728393555,41.845410594190696,37.617701320632364,31.129203389224635
2023-07-24,44.58204650878906,41.952729649665145,37.755609146140415,31.26306252474269
2023-07-25,45.64833068847656,42.09765518059893,37.91190066183024,31.406199521396758
2023-07-26,45.42148208618164,42.22800133375903,38.06060524449066,31.545655069305067
2023-07-27,45.86919021606445,42.37079305463375,38.21523068947232,31.68817780708377
2023-07-28,46.71860885620117,42.54129563508737,38.38361441554616,31.837734334935682
2023-07-29,46.71860885620117,42.70511183983693,38.548663810410616,31.985802738132353
2023-07-30,46.71860885620117,42.86250387969435,38.71044490042627,32.13239782388428
2023-07-31,46.697635650634766,43.01290120404496,38.868607093499705,32.27732556345394
2023-08-01,46.47578048706055,43.1487003916142,39.0192441904019,32.41860372189779
2023-08-02,44.2392807006836,43.19146824687182,39.12261125001144,32.536222398303615
2023-08-03,44.48511505126953,43.242199494103104,39.228799444095756,32.65511685256198
